,salary_min,salary_max,currency,vacancy,link,source
688,35000.0,42000.0,руб.,Кассир (м. Митино),https://hh.ru/vacancy/52693536?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
689,35000.0,42000.0,руб.,Кассир (ул. Дудинка),https://hh.ru/vacancy/49850390?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
690,42000.0,49000.0,руб.,Старший кассир (м. Таганская),https://hh.ru/vacancy/51996508?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
691,40000.0,58000.0,руб.,Мобильный кассир,https://hh.ru/vacancy/51190684?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
692,45000.0,,руб.,Кассир в ресторан Shore House,https://hh.ru/vacancy/52404604?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
693,39000.0,50000.0,руб.,Кассир (Крымская),https://hh.ru/vacancy/45985800?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
694,42000.0,55000.0,руб.,Кассир,https://hh.ru/vacancy/52533121?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
695,42000.0,49000.0,руб.,Старший кассир (м. Верхние Лихоборы/Дегунино),https://hh.ru/vacancy/51356210?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
696,40000.0,43000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51941885?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
697,40000.0,,руб.,Старший продавец кассир (ТЦ Азовский),https://hh.ru/vacancy/52689006?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
698,,,,"Продавец-кассир, г. Москва",https://hh.ru/vacancy/52167038?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
699,40700.0,,руб.,Продавец-кассир (город Москва),https://hh.ru/vacancy/52674944?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
700,46000.0,,руб.,Кассир (ТЦ Авиапарк),https://hh.ru/vacancy/51254615?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
701,33000.0,36000.0,руб.,Продавец-кассир ( м. Беломорская ),https://hh.ru/vacancy/50725069?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
702,35000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52663141?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
703,45000.0,50000.0,руб.,Администратор-кассир,https://hh.ru/vacancy/52470210?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
704,33000.0,36000.0,руб.,Продавец-кассир (м. Бибирево),https://hh.ru/vacancy/46532640?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
705,70000.0,,руб.,Администратор-кассир (м. Молодежная),https://hh.ru/vacancy/50814647?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
706,39000.0,46000.0,руб.,Продавец-кассир (Новорогожская),https://hh.ru/vacancy/52528783?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
707,33000.0,36000.0,руб.,Продавец-кассир (м. Фонвизинская),https://hh.ru/vacancy/48929359?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
708,33000.0,40000.0,руб.,Продавец-кассир (м. Коптево),https://hh.ru/vacancy/47505519?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
709,,45000.0,руб.,Кассир,https://hh.ru/vacancy/52665591?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
710,35000.0,42000.0,руб.,Оператор клиентского сервиса Кассир (м.Строгино),https://hh.ru/vacancy/50084940?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
711,29000.0,45000.0,руб.,Кассир,https://hh.ru/vacancy/52604939?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
712,,50000.0,руб.,Кассир,https://hh.ru/vacancy/52616799?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
713,39000.0,,руб.,Продавец-кассир (м. Селигерская),https://hh.ru/vacancy/51345901?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
714,40000.0,,руб.,Продавец-кассир (м. Щелковская),https://hh.ru/vacancy/50499179?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
715,,45000.0,руб.,Кассир,https://hh.ru/vacancy/52664321?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
716,35000.0,42000.0,руб.,Кассир (Медведково),https://hh.ru/vacancy/50074348?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
717,45000.0,,руб.,Кассир в ресторан (м.Арбатская),https://hh.ru/vacancy/52400404?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
718,42000.0,49000.0,руб.,Старший кассир (м. Перово),https://hh.ru/vacancy/52168689?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
719,,,,Кассир кассы пересчета,https://hh.ru/vacancy/49060068?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
720,42000.0,49000.0,руб.,Старший кассир (Воронежская ул.),https://hh.ru/vacancy/52238563?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
721,45000.0,45000.0,руб.,Кассир в кафе кондитерскую,https://hh.ru/vacancy/52474615?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
722,40000.0,40000.0,руб.,Кассир в ресторан,https://hh.ru/vacancy/52489955?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
723,42000.0,49000.0,руб.,Старший кассир (ст.м. Селигерская),https://hh.ru/vacancy/50084217?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
724,40000.0,45000.0,руб.,Старший продавец-кассир (м. Печатники),https://hh.ru/vacancy/52882469?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
725,46800.0,46800.0,руб.,Кассир-операционист (Нахабино),https://hh.ru/vacancy/50852114?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
726,40000.0,52000.0,руб.,Кассир,https://hh.ru/vacancy/52688233?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
727,35833.0,42143.0,руб.,Продавец-кассир (м Коммунарка),https://hh.ru/vacancy/48396058?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
728,50000.0,,руб.,"Кассир (ТЦ ""Авиапарк"")",https://hh.ru/vacancy/50371525?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
729,46000.0,,руб.,Кассир (ТЦ Рио Севастопольский),https://hh.ru/vacancy/52339214?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
730,37000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52559755?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
731,,45000.0,руб.,Кассир,https://hh.ru/vacancy/52663852?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
732,33000.0,39000.0,руб.,Продавец-кассир (Комсомольская),https://hh.ru/vacancy/52802907?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
733,40000.0,55000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/50857493?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
734,45000.0,,руб.,Кассир/Оператор выдачи (м. Крылатское),https://hh.ru/vacancy/52252535?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
735,35000.0,42000.0,руб.,Кассир (Нахимовский пр-кт),https://hh.ru/vacancy/52215974?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
736,,45000.0,руб.,Продавец кассир в гипермаркет (подработка),https://hh.ru/vacancy/52665900?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
737,42000.0,49000.0,руб.,Старший кассир (м. Пражская),https://hh.ru/vacancy/52205941?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
738,31000.0,,руб.,Кассир в торговый центр,https://hh.ru/vacancy/51613546?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
739,45000.0,,руб.,Кассир,https://hh.ru/vacancy/51718741?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
740,45000.0,50000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52374186?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
741,45000.0,70000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52395279?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
742,33000.0,39000.0,руб.,Продавец-кассир(м.Молодежная),https://hh.ru/vacancy/51243188?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
743,,,,Кассир (Саларис),https://hh.ru/vacancy/48299535?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
744,,44000.0,руб.,Продавец-кассир в супермаркет,https://hh.ru/vacancy/52618361?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
745,45000.0,,руб.,Кассир,https://hh.ru/vacancy/51885350?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
746,35000.0,45000.0,руб.,Кассир (м. Новокосино),https://hh.ru/vacancy/45074162?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
747,40000.0,,руб.,Кассир (ТЦ Авеню),https://hh.ru/vacancy/48142512?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
748,39000.0,46000.0,руб.,Продавец-кассир (Калитники),https://hh.ru/vacancy/52528740?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
749,28000.0,70000.0,руб.,Кассир (Аутлет Внуково),https://hh.ru/vacancy/51727594?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
750,35000.0,42000.0,руб.,Кассир (м. Селигерская),https://hh.ru/vacancy/47644173?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
751,57500.0,,руб.,Продавец-кассир (без опыта работы),https://hh.ru/vacancy/50175315?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
752,33000.0,36000.0,руб.,Продавец-кассир (м. Коньково),https://hh.ru/vacancy/51179400?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
753,37000.0,44000.0,руб.,"Кассир (ТЦ ""Тройка"", м. Красносельская)",https://hh.ru/vacancy/51252185?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
754,33000.0,36000.0,руб.,Продавец-кассир ( Ховрино ),https://hh.ru/vacancy/49953731?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
755,35000.0,,руб.,Кассир кафе,https://hh.ru/vacancy/50908065?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
756,,51690.0,руб.,Кассир в магазин,https://hh.ru/vacancy/52484254?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
757,33000.0,39000.0,руб.,Продавец-кассир (м.Академическая),https://hh.ru/vacancy/47002336?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
758,50000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52474927?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
759,39000.0,46000.0,руб.,Продавец-кассир (Выхино),https://hh.ru/vacancy/52151877?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
760,41000.0,,руб.,Кассир (ТЦ МПлаза),https://hh.ru/vacancy/51494861?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
761,39000.0,46000.0,руб.,Продавец-кассир (м. Сухаревская),https://hh.ru/vacancy/52119579?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
762,33000.0,36000.0,руб.,Продавец-кассир (м. Народное Ополчение),https://hh.ru/vacancy/51179409?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
763,33000.0,36000.0,руб.,Продавец-кассир ( Олимпийская деревня ),https://hh.ru/vacancy/48158706?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
764,33000.0,36000.0,руб.,Продавец-кассир ( Коммунарка ),https://hh.ru/vacancy/45277076?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
765,60000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52370365?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
766,50000.0,57000.0,руб.,Контролер-кассир,https://hh.ru/vacancy/52112441?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
767,42000.0,49000.0,руб.,Старший кассир (м. Народное ополчение),https://hh.ru/vacancy/52693532?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
768,39000.0,46000.0,руб.,Продавец-кассир (Кузьминки),https://hh.ru/vacancy/50649527?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
769,,42000.0,руб.,Кассир в банк (метро Бабушкинская),https://hh.ru/vacancy/52552010?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
770,35000.0,42000.0,руб.,Кассир (м. Марьино),https://hh.ru/vacancy/48178591?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
771,56700.0,65100.0,руб.,Администратор - кассир,https://hh.ru/vacancy/52104176?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
772,42000.0,49000.0,руб.,Старший кассир (Профсоюзная),https://hh.ru/vacancy/50540500?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
773,33000.0,36000.0,руб.,Продавец-кассир ( м. Баррикадная ),https://hh.ru/vacancy/51179426?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
774,60000.0,65000.0,руб.,Бухгалтер-кассир,https://hh.ru/vacancy/47219286?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
775,32200.0,42000.0,руб.,Кассир АШАН (ТЦ МЕГА),https://hh.ru/vacancy/52802830?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
776,46200.0,,руб.,Кассир-консультант,https://hh.ru/vacancy/51278952?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
777,42000.0,49000.0,руб.,Старший кассир (м. Коммунарка),https://hh.ru/vacancy/51077957?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
778,40000.0,,руб.,Кассир-сканировщик,https://hh.ru/vacancy/52621041?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
779,,,,Кассир/Работник кассы,https://hh.ru/vacancy/49669153?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
780,38000.0,46000.0,руб.,Кассир,https://hh.ru/vacancy/52483417?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
781,35000.0,,руб.,Кассир в ресторан (м. Строгино),https://hh.ru/vacancy/50241926?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
782,,45000.0,руб.,Кассир,https://hh.ru/vacancy/52663947?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
783,50000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52215872?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
784,50600.0,56500.0,руб.,Кассир-операционист (г. Московский),https://hh.ru/vacancy/52253957?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
785,55000.0,55000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52596208?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
786,,,,Бухгалтер кассир,https://hh.ru/vacancy/47892843?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
787,33000.0,36000.0,руб.,Продавец-кассир ( Сокольники ),https://hh.ru/vacancy/44387485?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
788,42000.0,49000.0,руб.,Старший кассир (Шоссе Энтузиастов),https://hh.ru/vacancy/49464600?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
789,48000.0,,руб.,Продавец-кассир (м.Перово),https://hh.ru/vacancy/52498178?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
790,45000.0,,руб.,Старший Продавец-кассир (м. Некрасовка),https://hh.ru/vacancy/52417762?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
791,33000.0,36000.0,руб.,Продавец-кассир (м. Рижская),https://hh.ru/vacancy/46967082?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
792,37000.0,41000.0,руб.,Продавец-кассир (Москва),https://hh.ru/vacancy/52758342?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
793,65000.0,65000.0,руб.,Подменный кассир,https://hh.ru/vacancy/51106148?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
794,75000.0,,руб.,Продавец-кассир (Внуково),https://hh.ru/vacancy/48874375?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
795,33000.0,39000.0,руб.,Продавец-кассир ( Бескудниково),https://hh.ru/vacancy/50530232?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
796,39733.0,46043.0,руб.,Продавец-кассир (м Рассказовка),https://hh.ru/vacancy/52595519?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
797,35000.0,45000.0,руб.,Кассир ресторана (м. Ясенево),https://hh.ru/vacancy/52608331?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
798,40000.0,,руб.,Кассир в Ашан,https://hh.ru/vacancy/52622167?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
799,,,,Кассир,https://hh.ru/vacancy/46112973?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
800,,,,Кассир,https://hh.ru/vacancy/46112973?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
801,40000.0,50000.0,руб.,Кассир,https://hh.ru/vacancy/52593001?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
802,33620.0,38959.0,руб.,Продавец-кассир (м. Выхино),https://hh.ru/vacancy/46014302?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
803,33000.0,36000.0,руб.,Продавец-кассир ( м. Тропарёво ),https://hh.ru/vacancy/51029255?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
804,35000.0,40000.0,руб.,Кассир в ресторан,https://hh.ru/vacancy/52423349?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
805,40000.0,,руб.,"Кассир (ТЦ Калейдоскоп, м. Сходненская)",https://hh.ru/vacancy/43464974?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
806,65000.0,75000.0,руб.,Кассир-администратор,https://hh.ru/vacancy/52410286?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
807,40000.0,45000.0,руб.,Администратор-кассир,https://hh.ru/vacancy/52362931?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
808,35000.0,42000.0,руб.,Старший кассир (Медведково),https://hh.ru/vacancy/52339462?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
809,55000.0,,руб.,Продавец-кассир (м. Бутырская),https://hh.ru/vacancy/50876525?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
810,43000.0,,руб.,Кассир,https://hh.ru/vacancy/52407200?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
811,33000.0,40000.0,руб.,Продавец-кассир (м. Селигерская),https://hh.ru/vacancy/45466457?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
812,40000.0,,руб.,Кассир,https://hh.ru/vacancy/52621866?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
813,48000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52408931?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
814,32190.0,40829.0,руб.,Кассир Супермаркет АШАН Берлин,https://hh.ru/vacancy/52814309?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
815,40000.0,,руб.,Продавец-кассир (ТЦ Бутово Молл),https://hh.ru/vacancy/52670206?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
816,35300.0,46600.0,руб.,Старший кассир (поселок Ватутинки-1),https://hh.ru/vacancy/48877190?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
817,47000.0,,руб.,Продавец-кассир (Чертановская),https://hh.ru/vacancy/52461748?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
818,,45000.0,руб.,Кассир,https://hh.ru/vacancy/52665758?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
819,45000.0,,руб.,Кассир (ТЦ Капитолий Ленинградский),https://hh.ru/vacancy/49516635?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
